cell_id,time_point,x_blue,y_blue,z_blue,x_green,y_green,z_green,x_Rij,y_Rij,z_Rij,red,state
0.0,0.0,39.656,393.92,1484.6,-202.48,20.098,1002.8,-373.83,-242.13,-481.74,0.14634,0.0
0.0,1.0,-161.9,524.31,2040.8,22.822,472.1,1765.9,-52.205,184.73,-274.9,0.17886,0.0
0.0,2.0,-80.983,96.662,1625.6,-504.82,-241.45,1338.8,-338.11,-423.84,-286.83,0.15447,0.0
0.0,3.0,-271.68,-344.13,2617.2,-444.38,-521.85,1871.9,-177.72,-172.7,-745.26,0.15447,0.0
0.0,4.0,-242.82,234.72,1051.8,-393.73,-11.523,1006.2,-246.24,-150.91,-45.589,0.1626,0.0
0.0,5.0,-7.8144,625.7,2188.9,-114.66,503.78,1845.8,-121.92,-106.84,-343.14,0.17073,0.0
0.0,6.0,93.527,769.05,1224.5,-283.68,133.13,1633.6,-635.93,-377.21,409.18,0.097561,0.0
0.0,7.0,309.32,102.12,1109.2,-216.91,493.42,993.42,391.3,-526.23,-115.75,0.13008,0.0
0.0,8.0,-132.94,278.77,1211.6,-489.08,227.57,1842.8,-51.199,-356.14,631.19,0.10569,0.0
0.0,9.0,-140.53,510.4,1469.5,-624.21,190.4,1790.5,-319.99,-483.68,321.07,0.14634,0.0
0.0,10.0,-110.4,770.25,2725.5,-756.53,825.69,1563.4,55.447,-646.12,-1162.1,0.10569,0.0
0.0,11.0,-513.88,391.9,1688.6,-687.79,49.77,500.59,-342.13,-173.9,-1188.0,0.17886,0.0
0.0,13.0,-316.91,135.45,798.12,-655.88,-40.125,1453.1,-175.58,-338.97,654.95,0.19512,0.0
0.0,14.0,-468.84,236.53,596.07,-67.511,29.339,849.68,-207.19,401.33,253.62,0.13821,0.0
0.0,15.0,-444.26,25.129,754.41,109.73,268.62,1081.5,243.49,553.99,327.05,0.13008,0.0
0.0,16.0,-370.07,-57.297,656.85,160.77,-82.202,1150.3,-24.906,530.84,493.45,0.19512,0.0
0.0,17.0,-21.116,-701.95,189.4,-34.095,-430.05,295.69,271.9,-12.979,106.29,0.18699,1.0
0.0,18.0,-337.56,-404.76,821.64,-336.16,-231.23,857.93,173.53,1.3995,36.297,0.25203,1.0
0.0,19.0,-395.27,-165.19,1168.7,-179.27,-556.72,1278.4,-391.53,216.01,109.71,0.14634,1.0
0.0,20.0,-733.55,-75.906,545.69,-365.15,-464.18,697.46,-388.27,368.4,151.77,0.17073,1.0
0.0,21.0,-722.4,-199.36,1081.7,-587.89,-183.47,1301.9,15.892,134.51,220.11,0.20325,1.0
0.0,22.0,-939.58,-587.62,232.24,-393.15,-587.04,582.46,0.57946,546.43,350.22,0.20325,0.0
0.0,23.0,-1061.8,-425.84,706.98,-729.29,-444.79,1144.7,-18.947,332.53,437.72,0.21951,0.0
0.0,24.0,-1194.0,-234.19,591.86,-977.63,-443.48,1189.4,-209.29,216.37,597.51,0.081301,0.0
0.0,25.0,-811.64,-296.64,205.62,-1197.0,-1181.0,200.25,-884.35,-385.32,-5.3698,0.15447,0.0
0.0,26.0,-768.24,-140.99,583.6,-1057.1,-473.84,642.06,-332.84,-288.83,58.464,0.1626,0.0
0.0,27.0,-1198.0,-212.64,622.33,-1664.7,-536.5,399.75,-323.87,-466.72,-222.58,0.10569,0.0
0.0,28.0,-716.61,-113.39,588.29,-1467.7,-368.6,433.69,-255.21,-751.12,-154.6,0.11382,0.0
0.0,29.0,-1142.7,-980.39,708.64,-1271.7,-201.78,217.23,778.6,-128.97,-491.41,0.11382,0.0
0.0,30.0,-1838.9,-381.18,1813.5,-1531.4,-448.61,1217.3,-67.425,307.56,-596.13,0.13008,0.0
0.0,31.0,-1856.7,-688.39,1833.4,-1655.9,-162.49,1149.2,525.9,200.78,-684.21,0.17886,0.0
0.0,33.0,-1320.0,-462.19,2165.0,-941.82,-649.96,2687.2,-187.77,378.22,522.2,0.17073,0.0
0.0,34.0,-1448.1,-805.43,2360.9,-814.8,-748.85,2606.4,56.578,633.27,245.56,0.17073,0.0
0.0,36.0,-1441.7,-351.88,2506.0,-1373.3,-185.45,1872.3,166.43,68.395,-633.76,0.23577,0.0
0.0,37.0,-1899.5,-540.48,1965.6,-2188.4,23.562,1348.1,564.04,-288.89,-617.5,0.19512,0.0
0.0,38.0,-1734.4,-49.94,869.75,-1643.7,412.15,859.92,462.09,90.671,-9.8326,0.17886,0.0
0.0,39.0,-1061.1,-233.94,-377.86,-858.9,84.128,-132.71,318.07,202.17,245.15,0.17886,0.0
0.0,40.0,-797.6,-612.68,-295.85,-911.56,374.11,-638.93,986.79,-113.95,-343.08,0.14634,0.0
0.0,41.0,-1071.1,-202.74,197.46,-846.45,519.58,300.14,722.32,224.61,102.68,0.13821,0.0
0.0,42.0,-1409.2,1.1936,-144.68,-846.99,541.24,103.44,540.05,562.17,248.11,0.14634,0.0
0.0,43.0,-977.23,-455.19,-79.061,-840.6,400.44,91.987,855.64,136.64,171.05,0.13821,0.0
0.0,44.0,-1033.4,-417.03,75.122,-317.13,545.48,-469.36,962.51,716.31,-544.48,0.17886,0.0
0.0,45.0,-800.0,36.129,132.17,-344.54,592.48,-161.67,556.35,455.46,-293.84,0.15447,0.0
0.0,46.0,-704.4,-26.085,955.08,-200.25,595.56,-157.71,621.65,504.15,-1112.8,0.17073,0.0
0.0,47.0,-914.01,59.964,896.53,-673.34,713.39,-148.78,653.43,240.67,-1045.3,0.13008,0.0
0.0,48.0,18.213,-12.29,1800.8,-94.356,576.05,928.01,588.34,-112.57,-872.77,0.15447,0.0
0.0,49.0,-16.434,356.87,1512.3,-96.401,77.357,993.56,-279.51,-79.967,-518.73,0.18699,0.0
0.0,50.0,-255.29,265.14,2037.7,-319.72,1143.7,1466.9,878.53,-64.429,-570.87,0.17073,0.0
0.0,51.0,-827.89,783.4,1741.2,-320.47,1014.5,1310.6,231.13,507.42,-430.66,0.10569,0.0
0.0,52.0,-655.34,388.68,1779.4,-720.93,1148.0,1092.3,759.33,-65.596,-687.12,0.17886,0.0
0.0,53.0,-1032.9,431.16,2028.9,-527.83,724.33,1389.3,293.17,505.02,-639.65,0.11382,0.0
0.0,54.0,-305.03,175.26,2112.8,-601.45,762.1,1082.3,586.84,-296.42,-1030.5,0.12195,0.0
0.0,55.0,-467.25,27.33,2014.8,80.426,687.06,1743.0,659.73,547.68,-271.77,0.17886,0.0
0.0,57.0,-897.2,652.67,2022.7,-626.34,1054.9,985.81,402.2,270.86,-1036.9,0.1626,0.0
0.0,58.0,-474.82,507.73,2285.5,-844.1,1186.6,1080.5,678.83,-369.28,-1205.0,0.097561,0.0
0.0,59.0,-624.93,453.28,1958.4,-595.97,479.92,915.84,26.649,28.956,-1042.6,0.097561,0.0
